Date,State,PM25,PM10,NO2,Humidity,Temperature,Month,DayOfWeek
2025-05-06,Punjab,185.75226085986236,435.40611645911014,41.097764689503954,47.200801490380655,25.693141645756786,5,1
2025-05-07,Gujarat,183.6997797773717,300.23678980349536,15.116793466055622,51.99271280593796,35.37803016908062,5,2
2025-05-08,Karnataka,250.42940166465164,249.75308707213807,48.65696210690394,32.063787655249136,25.4754077606751,5,3
2025-05-09,Punjab,74.19459344813411,223.3488987446798,49.549355057492775,76.40566862749262,28.577072250971778,5,4
2025-05-10,Punjab,229.78619316164705,434.5705655289429,90.9309227997615,66.64093227718786,40.6327860427747,5,5
2025-05-11,Punjab,361.14023252220585,343.40426841199985,22.080942412447282,60.49616735058986,33.20273333253391,5,6
2025-05-12,Maharashtra,192.36393338029012,208.46098518174935,49.11445354619389,53.14206303991116,20.323019761173448,5,0
2025-05-13,Delhi,390.93600021964755,379.22996637975956,41.51433753622145,56.210208514879845,38.759885512650385,5,1
2025-05-14,Maharashtra,301.43265312758183,267.1222290203905,50.18012305134635,50.38636406337502,33.56679859163858,5,2
2025-05-15,Punjab,85.27785815241481,332.98788830778926,92.97567045484654,78.71312808677322,21.109030243085808,5,3
2025-05-16,Delhi,197.95723189773685,478.91404002424525,17.592182750640198,46.13181037098959,13.442273547866433,5,4
2025-05-17,Punjab,350.8363853668709,366.6092165099249,22.112577941159092,24.95179609985437,35.2262689639597,5,5
2025-05-18,Delhi,267.35774206313624,423.8403710789696,87.93920971744178,65.20038628065633,39.76928116085734,5,6
2025-05-19,Gujarat,156.19024589200916,282.77054776660947,92.75807264254554,38.387850477635915,16.341495792702837,5,0
2025-05-20,Maharashtra,262.76306042321676,217.0522745779221,14.147102063002698,25.437421796527175,26.981600424214285,5,1
2025-05-21,Karnataka,300.4930315722574,86.69504771089223,40.048235161153514,83.99589194635004,17.03856515063494,5,2
2025-05-22,Punjab,112.69034071579637,63.83987908335389,48.2201402413382,70.0497945915804,21.42450436995059,5,3
2025-05-23,Maharashtra,367.9883533634282,492.0684798929903,39.79325800562289,24.27464257289428,36.70324014300026,5,4
2025-05-24,Maharashtra,311.2797226886171,275.82943139221334,27.589083501631322,67.90608080851987,20.3792253852817,5,5
2025-05-25,Punjab,322.4982507160069,104.16464300515923,32.88204127442651,53.894969599757886,41.3677402482694,5,6
2025-05-26,Gujarat,301.2220532929268,310.66863993967786,33.16527760147352,47.091220147234104,13.386883977890644,5,0
2025-05-27,Delhi,34.22353167465316,488.34248366359816,88.42424777782946,65.35337973434753,19.633902162424313,5,1
2025-05-28,Karnataka,339.5312913564587,368.12961394805495,97.16460304027954,51.8423501273361,29.5310786494909,5,2
2025-05-29,Gujarat,390.9831796019341,225.49349747177249,15.320431698306741,38.59659998174296,37.458522447512756,5,3
2025-05-30,Karnataka,328.89179345386765,401.30927161424506,10.00429913144632,35.99740418640651,26.581244191373198,5,4
2025-05-31,Karnataka,184.9170072127882,82.62365207696946,23.3826434630897,42.87682470062363,29.402750309983023,5,5
2025-06-01,Gujarat,326.45498409669267,308.2970402618553,58.775558574210145,73.16011819858096,42.31352506269993,6,6
2025-06-02,Maharashtra,334.60391038547317,372.0309709311742,13.585578703075845,61.091749437968815,38.126541943680834,6,0
2025-06-03,Maharashtra,345.7897359595882,53.61597307133376,44.26656206718337,54.801702642908154,26.9838770175059,6,1
2025-06-04,Karnataka,168.51201761873256,232.08789218380358,95.75849808989251,53.98918640025767,37.125857708136415,6,2
2025-06-05,Maharashtra,175.00398297391862,54.41382986441422,62.006621211097666,41.21880659474617,35.0525140241282,6,3
2025-06-06,Delhi,292.64541101517744,199.68083334494523,53.899285858148495,67.82336923725482,32.602916873713454,6,4
2025-06-07,Maharashtra,193.2764279704872,397.1318618911242,15.175307892186826,21.60358142347476,39.95641737105689,6,5
2025-06-08,Karnataka,344.6520177484567,222.26859834908305,86.30895751622903,29.231314238893425,32.638153941274794,6,6
2025-06-09,Maharashtra,337.1381763086134,170.29779044964192,28.313964099736744,35.02414868518453,12.913887950432581,6,0
2025-06-10,Karnataka,144.05683592569642,126.72492299254198,98.97840514359518,38.24594687911961,30.034276346595085,6,1
2025-06-11,Gujarat,267.69206019691353,423.16660723572113,65.9622961695975,30.107220140942598,27.18249451145979,6,2
2025-06-12,Gujarat,153.90473272625908,151.1843199258205,13.59398942718598,39.270827442377154,28.77255877367363,6,3
2025-06-13,Karnataka,71.48654335147538,214.95057684481935,32.3846309373043,78.57643475623134,18.69963805709427,6,4
2025-06-14,Maharashtra,118.57584054436082,91.23266186203082,78.51984452299399,78.28060491667725,19.566957017067864,6,5
2025-06-15,Gujarat,88.88174452099578,453.0749329062549,25.94765461756532,64.95645108629603,36.035099764175946,6,6
2025-06-16,Maharashtra,386.2199105392748,398.9875678728226,12.39814038092187,27.87182632251436,44.203332276720715,6,0
2025-06-17,Punjab,281.4102814333138,396.62176077262694,22.21806705403469,21.391528196981813,25.76190990246897,6,1
2025-06-18,Gujarat,67.13368528968346,487.2607570711396,90.02937860017938,59.71577246116695,11.880080071681869,6,2
2025-06-19,Maharashtra,234.81266662909826,99.11319140941129,64.25642056878405,29.221783086919594,37.041753059581445,6,3
2025-06-20,Karnataka,300.6258219064727,344.6157407387285,98.52341642134293,25.913187847804956,13.330033390922882,6,4
2025-06-21,Delhi,208.74062610644208,332.1944104876147,31.927123231993743,84.38878902734128,12.794024908629519,6,5
2025-06-22,Maharashtra,146.42431718258635,383.2058011244226,34.35953498923906,82.27007193745443,40.16219194685375,6,6
2025-06-23,Punjab,367.1870532876116,382.1405443968473,97.39532605732252,57.88467196535007,39.28427147949719,6,0
2025-06-24,Karnataka,339.82978682827707,421.1663849037373,74.53525251969121,68.17570335919189,24.344608645384554,6,1
2025-06-25,Punjab,76.96110687271502,156.7516677872551,84.3929099108803,47.31724267833158,24.1808433375234,6,2
2025-06-26,Delhi,325.237461431796,369.3129507491728,45.35411230443405,68.60861851894649,13.075323140273145,6,3
2025-06-27,Delhi,219.5376073627375,204.11166546460274,98.99314703849778,45.698113777403975,30.329898931219937,6,4
2025-06-28,Karnataka,87.08966214336954,191.33549615313424,39.245191811974976,68.67616450690886,15.758478246538406,6,5
2025-06-29,Gujarat,196.84909632433028,100.43752933806967,42.35392809534842,52.73465836194821,31.897989036799704,6,6
2025-06-30,Punjab,366.48445766744624,105.63608640374574,21.42164291852116,79.47132068461688,37.365250307579835,6,0
2025-07-01,Punjab,69.852912886364,72.99634947246828,34.2303657280105,71.51827928434733,29.31739172286591,7,1
2025-07-02,Gujarat,358.45941674933476,147.94195982891705,54.743950604458306,86.55829087869175,19.988950148111364,7,2
2025-07-03,Gujarat,159.99057803905288,301.91025888370314,92.39819894666472,31.2126882529915,19.650525600646148,7,3
2025-07-04,Punjab,74.14223228377733,367.0168107238642,69.5460141976032,58.556634226919535,28.347495419537676,7,4
2025-07-05,Punjab,224.1096585354789,327.2785653754749,69.05480922298574,51.546140499061345,41.603746854170275,7,5
2025-07-06,Maharashtra,132.24747506398683,84.22502554822347,95.05910653750816,41.30338551193453,34.913183252475875,7,6
2025-07-07,Karnataka,264.3358803489414,222.03103233367275,25.00659275544998,62.65990890568946,11.136315659863609,7,0
2025-07-08,Maharashtra,62.383380291434065,220.89604263530077,15.129729309145912,62.99909417757568,32.176631500131464,7,1
2025-07-09,Karnataka,199.16661823286142,305.4395100179329,56.02545677548171,80.29270139738009,24.95048570038169,7,2
2025-07-10,Delhi,134.21545566534843,315.98317286312715,29.97120191260995,28.21008888773798,44.30813561390159,7,3
2025-07-11,Punjab,137.94175466556942,410.68274712193784,13.754797803313606,62.56714479150983,25.148957676311213,7,4
2025-07-12,Karnataka,328.8716234058769,165.69338626578775,71.4461965598829,67.77029186342946,11.798290839998947,7,5
2025-07-13,Delhi,227.5616032711855,333.17254981857974,21.96250337384013,62.57262848552954,11.634649081631952,7,6
2025-07-14,Maharashtra,324.9758485067685,240.93253774519965,99.07060098277894,34.16251955770962,17.66016407614018,7,0
2025-07-15,Karnataka,355.2521968604204,437.14568167913296,35.93169567551571,59.54904433203295,40.33168846332021,7,1
2025-07-16,Delhi,88.83521761769859,443.20989897679084,89.82699943147577,88.43576746748622,16.545427200312812,7,2
2025-07-17,Delhi,332.2553865098569,399.4753954304302,54.77234653717466,87.6582396066431,42.1952980314964,7,3
2025-07-18,Punjab,364.3061028327954,124.9302161982891,24.432184098334687,67.93445997953609,33.48868927374648,7,4
2025-07-19,Karnataka,228.29804468557253,249.0857244782839,30.5086887385434,72.44282770111384,25.01136251641757,7,5
2025-07-20,Maharashtra,134.90332633012912,265.0352043230895,50.31969709130809,70.92761154923177,21.157684272711233,7,6
2025-07-21,Punjab,168.33223038398344,70.51844349569355,84.42343309287257,29.201329613300818,44.57435808934832,7,0
2025-07-22,Punjab,250.65029531649165,226.6516399026792,20.375779346929043,57.950792418174885,21.676658127779543,7,1
2025-07-23,Delhi,259.638858444054,247.15278828813854,52.27737699156573,56.81011550938134,31.4886129428373,7,2
2025-07-24,Punjab,304.29005954803796,138.04695587291155,42.34809978703697,56.43864622446631,17.628608743763394,7,3
2025-07-25,Maharashtra,86.47498229646668,352.71767576200307,54.680493810007846,31.554896825990078,18.620428609095253,7,4
2025-07-26,Gujarat,377.51969946210426,140.86526897533855,68.65009357314696,38.17583152617062,26.069661900520465,7,5
2025-07-27,Gujarat,398.0536009733042,497.855257875317,82.21794833232126,88.61693320666664,21.25057352278241,7,6
2025-07-28,Maharashtra,69.75602050141211,122.74605321986861,41.37034302596547,40.7593973005355,30.45487933983301,7,0
2025-07-29,Gujarat,327.0399269105721,203.10562957077525,44.02018320872112,53.179208667961994,28.04764283542332,7,1
2025-07-30,Gujarat,216.58977009104782,89.60212487392205,32.34666000039627,62.116417336193656,21.969424975496466,7,2
2025-07-31,Maharashtra,100.96629843210756,178.49032095080972,15.849653494158675,67.84991056859714,34.02574075428053,7,3
2025-08-01,Punjab,118.10856712331142,81.72200941013784,13.46976372725593,77.76315851690202,15.159017463699104,8,4
2025-08-02,Delhi,156.31782791976428,409.08384553646283,81.67105011082126,41.99008928041099,28.60792517653851,8,5
2025-08-03,Karnataka,41.76996872937155,354.9055027574165,21.483399761920886,20.23194174764582,44.413337061773746,8,6
2025-08-04,Delhi,132.33257764078206,430.20701934803026,24.058711164939947,60.71588324378461,29.12713002120239,8,0
2025-08-05,Delhi,351.19347165425,426.4283052073834,65.71414719293925,70.93414275780624,36.36934412561482,8,1
2025-08-06,Maharashtra,341.66039350429145,158.54818426200964,16.327913581036793,65.34097495805281,23.619410570281378,8,2
2025-08-07,Punjab,256.66697534660466,181.32779704253602,10.817667674650064,80.44322256319018,13.089390284301201,8,3
2025-08-08,Gujarat,237.3571270823893,170.42355426170738,10.365420315442174,80.08568792750972,20.371562103970053,8,4
2025-08-09,Delhi,109.11022220629357,481.31632918135085,51.3653958930184,58.827549501769724,30.98777297086786,8,5
2025-08-10,Karnataka,251.4313506391915,135.78305972136445,90.56322876702114,77.1169862461277,37.98443925294646,8,6
2025-08-11,Karnataka,397.7390374789091,154.99336988761917,80.27935894044734,81.24875344886286,28.95594856120892,8,0
2025-08-12,Gujarat,216.0873171880821,71.21684780916382,78.52326045696107,36.08465579832099,30.425542201309298,8,1
2025-08-13,Gujarat,390.9020247439823,65.84763183904838,16.06589230918795,35.62929498690684,21.57062338018707,8,2
2025-08-14,Delhi,239.8090746678107,462.3544334467721,40.39668781056776,25.99745517515362,20.557019732037084,8,3
2025-08-15,Punjab,393.0064119170602,245.7246864797375,17.49068329908894,52.67027801512938,43.33236441672859,8,4
2025-08-16,Punjab,150.94227705902017,201.81185315488253,91.93698833003377,34.494842986361036,27.296845141673593,8,5
2025-08-17,Punjab,283.0491898700765,204.20514932465392,87.57574916968366,85.7266945109532,43.904082116256824,8,6
2025-08-18,Punjab,62.04577497810439,191.90862931872925,10.482712192798125,30.16775771195539,28.798967436719767,8,0
2025-08-19,Karnataka,389.40125929783295,494.35033975566677,80.2483414850604,79.82814980348316,26.04300531914887,8,1
2025-08-20,Delhi,388.6269989920737,174.65239551134115,26.57868873634328,85.04324293626242,44.33430827297408,8,2
2025-08-21,Delhi,210.19036272280405,390.2245153662447,80.14020047703038,51.64241754736045,31.392037039294163,8,3
2025-08-22,Delhi,321.08768111818495,130.54033873234224,38.70318171105285,29.56018524715384,17.225671715002715,8,4
2025-08-23,Punjab,84.59221001227091,451.9248956225634,97.22013415218066,84.70072055262901,28.059505747587266,8,5
2025-08-24,Maharashtra,321.5207030394683,292.6814694077118,52.079520632746316,82.05334915790489,41.8713281245405,8,6
2025-08-25,Karnataka,76.85203931420429,85.14671445988374,98.42479536729151,70.16226160829126,10.226712140055273,8,0
2025-08-26,Punjab,366.2810803961317,104.36339421954209,38.89829443966107,67.77034780517991,37.43625591452451,8,1
2025-08-27,Maharashtra,333.79027393726903,144.87092191090898,23.510836167055153,78.25979042274083,13.24655276754009,8,2
2025-08-28,Karnataka,345.7517048611791,389.2133286920287,63.99566371205893,67.1069462298052,33.090483960619196,8,3
2025-08-29,Gujarat,333.38548863410944,430.51468641284436,76.68928990062388,31.43005983495372,43.71294286341611,8,4
2025-08-30,Delhi,230.48839744589557,466.5079267095613,44.22274923280001,67.99720813057633,11.194802629448636,8,5
2025-08-31,Punjab,252.09720389204577,342.5698313187698,75.71638998998702,43.0594528908339,15.117836738059498,8,6
2025-09-01,Maharashtra,351.2445374996104,96.42069328167966,76.32873825852391,58.84774367837853,24.630589815662532,9,0
2025-09-02,Gujarat,59.424110720901155,383.9056642172804,72.09447150060942,63.639047990538536,38.87520705182829,9,1
2025-09-03,Delhi,169.0790586472495,322.72892954540185,90.80211507316527,71.01083711965447,38.741935886035535,9,2
2025-09-04,Maharashtra,296.9953198959685,102.39904696601388,96.79716765420565,48.01361249434106,27.22409686334596,9,3
2025-09-05,Maharashtra,181.24103323595736,458.8348489157477,83.84886488756175,23.212743814068737,24.644468510451613,9,4
2025-09-06,Maharashtra,135.6262929760461,293.3450487258993,32.522047035612104,82.21899425852328,23.588103243942744,9,5
2025-09-07,Karnataka,258.26806902775,130.22762227490313,39.33878452982243,88.04202084699729,31.249298786053714,9,6
2025-09-08,Maharashtra,187.5649593351562,292.6546732620824,87.1024941555431,82.38973594526001,26.91346150740884,9,0
2025-09-09,Punjab,382.8118320897512,381.6142687386264,23.54833281335894,36.99049684163246,38.45568124217911,9,1
2025-09-10,Delhi,69.97137924632437,206.5807297076579,14.891918765021291,25.218224121304207,17.418357152958386,9,2
2025-09-11,Karnataka,346.6375352908736,406.4294680974241,96.69619343012175,36.11400089268911,23.746704789069423,9,3
2025-09-12,Gujarat,125.75212724433352,120.56143376842022,49.369315318911845,68.01932542183107,26.19375375012612,9,4
2025-09-13,Gujarat,399.97985814607074,105.00525388033664,32.89544146286819,31.12038770117754,28.316463250214266,9,5
2025-09-14,Gujarat,370.9136141347009,486.50190796313655,87.57116825450835,67.20912871561542,10.292995790490716,9,6
2025-09-15,Gujarat,80.97448732644605,404.83871608514033,43.08350449913677,65.63270569373819,38.29706792812625,9,0
2025-09-16,Punjab,116.53225988288558,407.75811303113585,32.49131043467213,79.69915213898653,41.46935120939534,9,1
2025-09-17,Karnataka,145.02312310108488,120.94180905947994,69.84310173326469,82.84984452566549,36.04066533190171,9,2
2025-09-18,Karnataka,215.09745831769712,389.658922088307,32.63214022328464,54.72280003287743,14.294823574068065,9,3
2025-09-19,Punjab,106.35581645868037,122.57097807069634,56.92706153985712,31.494198628748347,10.288008695792323,9,4
2025-09-20,Gujarat,342.0273663381009,355.33507257883275,59.37815033753754,65.9957527133453,38.889325605576886,9,5
2025-09-21,Delhi,105.94954427113066,243.80870003079397,19.781841566138755,30.952923145960135,10.828685864013726,9,6
2025-09-22,Punjab,61.27318864068147,379.26071155208666,85.29758076214738,60.11993803790597,33.6931953907829,9,0
2025-09-23,Maharashtra,41.287573905441924,456.5992488965916,76.494852570239,64.75675879881626,36.07454905429516,9,1
2025-09-24,Karnataka,360.1445152254938,377.10678452617674,28.623833269231525,25.7420078145543,34.812904570872234,9,2
2025-09-25,Delhi,33.785112439954666,213.93102524915312,84.08194916303626,30.483129999680493,36.78237012864567,9,3
2025-09-26,Punjab,308.01936055785677,135.8244036637945,13.440897552980033,81.83181020207701,26.404955577719672,9,4
2025-09-27,Delhi,60.319652285630184,73.18118978326149,93.53422646041625,81.30605024886219,32.78002113111381,9,5
2025-09-28,Punjab,264.8987044823573,259.9048747135954,35.31730485096617,66.91010555104563,30.74604422397779,9,6
2025-09-29,Delhi,80.21003379539985,169.01753911351886,35.311892643384155,57.70768118986022,41.294177987422884,9,0
2025-09-30,Gujarat,239.89756358593144,485.9214086614419,22.85728745943576,77.75375511140354,23.220641892795456,9,1
2025-10-01,Gujarat,132.33625147160336,263.90882717006417,48.65984969804918,71.92164861917222,23.137541409991343,10,2
2025-10-02,Karnataka,258.0918537776398,161.3600761749917,44.6468956524706,58.14777985093481,16.774859342373624,10,3
2025-10-03,Karnataka,195.44257169373614,195.74818975091148,40.95408536695964,84.80323289407232,36.77927384786416,10,4
2025-10-04,Gujarat,294.45530974206895,468.30450192751476,49.11922781163373,64.42187020946395,29.77872380463936,10,5
2025-10-05,Punjab,122.89257081648822,452.1352510237639,92.69548694284063,43.347490224968126,42.83201107978736,10,6
2025-10-06,Delhi,378.1281727944009,90.47143449926432,11.37673494496282,30.655501447483324,11.918278328173443,10,0
2025-10-07,Gujarat,233.05519083779393,467.20226869204015,32.50553129824897,44.242121266407324,11.80173214776916,10,1
2025-10-08,Gujarat,123.3254429074444,298.592138167269,98.12069088745983,36.187720368212254,24.664324067520457,10,2
2025-10-09,Karnataka,318.215049369538,404.387939687637,69.04795689373528,87.35085567496226,18.692905056166943,10,3
2025-10-10,Delhi,304.5309256777032,121.20409998074253,41.680665616927335,80.7226027956371,21.138495826980616,10,4
2025-10-11,Maharashtra,270.53736999846086,376.4797659032087,66.43827800758082,88.30882339937766,20.69705553781043,10,5
2025-10-12,Punjab,313.8840074853285,298.08562624190944,24.449950031281965,74.89231122774683,43.18229251002521,10,6
2025-10-13,Delhi,93.5576071669758,88.16022551795146,59.354266625777576,67.26699186116701,42.143006879277756,10,0
2025-10-14,Karnataka,338.38471370927493,75.31385237641801,47.560292250528704,85.5416518881485,17.424191953964048,10,1
2025-10-15,Karnataka,314.20096831337315,308.8260779629137,80.83658390961432,25.584029875236844,19.300149275967424,10,2
2025-10-16,Gujarat,184.54634593223201,85.32747719133651,12.19457228848029,83.22825861108312,27.39163381788838,10,3
2025-10-17,Punjab,184.44989311611369,306.91992412921974,62.53364289284494,27.856050145622383,40.069579998468484,10,4
2025-10-18,Karnataka,376.07683727559424,173.06171154237362,25.5495505948781,28.58622695972422,14.311383341636734,10,5
2025-10-19,Delhi,396.31556642694784,208.22882825369928,67.51005152813471,29.442771638035815,27.092170284561004,10,6
2025-10-20,Punjab,340.9237626374684,389.252264860316,67.68026337215045,51.78185215670759,33.91438606153647,10,0
2025-10-21,Karnataka,149.76463493195334,457.2057248018289,15.442285065511346,37.119108664448646,23.330459619543824,10,1
2025-10-22,Delhi,392.45768187973886,197.23230655959983,74.45929630634076,64.47198674401531,15.836297383012782,10,2
2025-10-23,Gujarat,254.09241773596034,443.1389020887332,81.09033388459375,87.74846081453572,26.210109606694903,10,3
2025-10-24,Karnataka,127.99210670244828,321.1873379040819,81.47875480347683,39.9711627076501,41.47108660749361,10,4
2025-10-25,Delhi,216.47106159407505,208.89257439594712,45.80323335225257,30.556303640152283,13.244517915884686,10,5
2025-10-26,Delhi,51.84038328218455,358.7673403945884,41.793939677884794,22.122236433944703,25.846073277288028,10,6
2025-10-27,Maharashtra,367.86106068392905,276.0603294903965,82.94173886245864,76.70516678688921,34.972166430708036,10,0
2025-10-28,Delhi,181.12264115879032,118.54005669455668,45.65733276210187,80.60163328547328,10.10614767322509,10,1
2025-10-29,Delhi,96.77667858332491,445.0085585496372,17.43582874709307,31.342310444988424,32.12738373073658,10,2
2025-10-30,Karnataka,88.18658516514748,240.958870199043,14.640984390858378,64.92423991808938,34.035264035207284,10,3
2025-10-31,Punjab,178.55004099463247,77.14698025382704,80.3848466370129,66.54097591943864,31.667204117344536,10,4
2025-11-01,Punjab,106.19998208723459,151.9664750014024,16.381600581876526,68.15049840971162,14.75480571522495,11,5
2025-11-02,Delhi,134.37031363304953,441.9984572602071,57.747100108751965,70.6851289397476,23.498062292245148,11,6
2025-11-03,Punjab,153.4771580100707,68.84266365931724,52.27297077828249,41.25897341254524,23.281426308219423,11,0
2025-11-04,Gujarat,233.05464574253156,426.3911204991311,72.82693528293015,41.159902916064325,38.034545873214796,11,1
2025-11-05,Gujarat,255.0223783795544,259.2806022084891,10.107505510071963,38.774759404381705,44.65582153457457,11,2
2025-11-06,Punjab,259.86413986299715,444.1218533446394,46.25577289907102,58.89132896249976,32.24268219352338,11,3
2025-11-07,Maharashtra,205.2044450628963,273.2281305780537,38.37563363720862,62.58935760108647,33.93028504256027,11,4
2025-11-08,Maharashtra,265.07084100182504,457.0260842857321,23.98306773428699,67.4460167732354,18.69297880061626,11,5
2025-11-09,Delhi,213.93900877297253,453.5114927027418,50.82866833240957,29.773846785105256,30.294742390064727,11,6
2025-11-10,Karnataka,185.26057355530267,89.3236188856483,71.52089352079213,44.77274946906737,24.140779228239545,11,0
2025-11-11,Karnataka,74.49597762235761,338.7995016279104,75.63216640650911,41.04894077253888,27.907291100163597,11,1
2025-11-12,Gujarat,271.3257234305572,385.8743097591104,84.73012411549234,50.44892997834698,29.802072021900013,11,2
2025-11-13,Karnataka,179.577454619196,166.35135330608455,46.579070335069005,83.2936927225339,19.505068145309217,11,3
2025-11-14,Punjab,243.99703591082056,373.47411674565035,27.943003666712496,63.26381049497817,42.62555058069031,11,4
2025-11-15,Gujarat,341.0439537532046,498.513396008546,75.52282524337728,52.14518540896861,11.743570541368982,11,5
2025-11-16,Gujarat,141.1208259856437,434.97969839198606,55.97310671759382,60.630968166710545,42.07610433858942,11,6
2025-11-17,Gujarat,36.38654978166713,82.39095154419016,94.55593313025962,63.53926710733804,42.717116991078534,11,0
2025-11-18,Maharashtra,380.68564281197814,273.1115058921983,40.9063013797373,51.588036920615494,35.73903663908473,11,1
2025-11-19,Punjab,173.74422959204418,436.7655242150136,96.60001380850608,75.02222014306344,41.853220800906904,11,2
2025-11-20,Gujarat,293.172691309554,439.79047143553527,77.75495691470756,24.822231478165016,32.429942524941126,11,3
2025-11-21,Gujarat,399.1475953486883,96.52960739834188,55.37033793883059,79.00410706896652,22.716985946007874,11,4
2025-11-22,Punjab,306.5214593103509,488.72892427572236,79.68265583759779,55.85404326191522,14.279970883682742,11,5
2025-11-23,Delhi,369.77485159233134,77.79755604632348,35.71500372631691,66.06697751579198,23.487219814676855,11,6
2025-11-24,Karnataka,266.4072992823268,410.031420052491,35.62723729953814,83.6699723305849,10.340217219567117,11,0
2025-11-25,Gujarat,307.20326274598295,181.0602284683449,60.741673700268784,46.12329378045156,12.743345213061737,11,1
2025-11-26,Gujarat,367.3857466292378,374.0292593879972,47.77356307070971,20.28289130942704,16.568694964632456,11,2
2025-11-27,Punjab,283.6129087982639,191.97654050642623,58.69134535463882,51.886140041054006,12.218668453342485,11,3
2025-11-28,Karnataka,172.6746301669872,339.78969952739504,77.78724343073364,59.09943145486139,41.31434006310616,11,4
2025-11-29,Punjab,215.33234828568212,300.1238472010424,82.60647796139803,65.35894973299848,10.036133206962617,11,5
2025-11-30,Delhi,63.182978197796686,137.98914866480527,89.33243002693547,65.53323540413292,31.144223260686882,11,6
2025-12-01,Punjab,295.0026603913531,90.17211574675102,66.0540216190958,24.91593235236265,22.676388267166846,12,0
2025-12-02,Punjab,313.6747495629271,393.4293042112996,21.54289540970177,80.21954061547221,16.017758517356476,12,1
2025-12-03,Delhi,282.39306042564874,427.3760676748506,73.08197698748936,33.2816800746782,18.089003143524216,12,2
2025-12-04,Maharashtra,84.94623913446712,356.8153634259237,63.05455843914936,84.62757866413988,12.246747529616098,12,3
2025-12-05,Gujarat,56.94774075144093,221.79406108194226,74.16559837211653,46.792853722711065,33.66640257477562,12,4
2025-12-06,Gujarat,324.2838745470493,497.1379792306971,42.90230898531593,31.25916957338911,27.005478425816353,12,5
2025-12-07,Punjab,242.28718071262614,269.2134870262219,75.55229226085238,59.842668523355,23.800780287557814,12,6
2025-12-08,Maharashtra,38.58435992268781,285.97360416530427,89.37138212974084,83.43685181962547,21.753324046814182,12,0
2025-12-09,Karnataka,150.72723820049066,353.35711232777635,66.3392881948993,67.26847171187958,12.914256688940586,12,1
2025-12-10,Punjab,250.8736709161275,418.6485499356748,76.77920727625951,70.81301399591794,15.897722840913154,12,2
2025-12-11,Gujarat,71.82667439405837,213.0353212120383,16.682248618746968,23.981742027376292,23.064756169915917,12,3
2025-12-12,Maharashtra,249.590302621145,91.19574762479027,16.763002698031627,35.185094494358495,33.29054511877716,12,4
2025-12-13,Karnataka,333.5453772014803,322.5154026695543,66.6558825763039,27.96440018666852,28.154041065257715,12,5
2025-12-14,Maharashtra,83.95052572294269,408.7030874341633,28.179015778716522,44.01334538916921,32.932823700960824,12,6
2025-12-15,Delhi,182.3887756682649,407.1503596778687,56.43218721873928,21.625889207506482,36.123494493078326,12,0
2025-12-16,Delhi,55.35015824140011,238.6256288880188,91.52537680703666,89.2813424240644,26.84451004972702,12,1
2025-12-17,Maharashtra,123.71020092175593,248.1324119732526,93.98368484142304,68.92412541721366,35.48534145999446,12,2
2025-12-18,Delhi,273.8668801391859,128.91180000425413,66.94330872450664,27.81069682043329,30.284459452898005,12,3
2025-12-19,Gujarat,64.8520439385728,184.47992011263415,72.35933401980179,72.01540029430805,43.297199607630155,12,4
2025-12-20,Gujarat,143.95127351503822,324.1580503325879,65.99759574655356,63.26035161565082,40.77166515333419,12,5
2025-12-21,Gujarat,321.72145824256927,133.8346880413009,67.76039205072306,22.017357822103715,26.68248164949421,12,6
2025-12-22,Karnataka,177.32726973404712,474.2928010691578,72.08322850805524,86.47834299585155,27.235745925142336,12,0
2025-12-23,Delhi,263.1019383239747,369.9215087755521,25.604898689487655,60.32205661226298,35.50091408382003,12,1
2025-12-24,Gujarat,315.29380928616655,153.58052289689812,57.61524398368418,56.00198599863196,17.34172739261367,12,2
2025-12-25,Karnataka,325.72317002115875,126.56048629036289,13.845678652651294,44.60033289651278,31.740863171149538,12,3
2025-12-26,Punjab,349.4135098002488,145.83338026726065,84.6754847464489,67.90194325822088,29.80893903842439,12,4
2025-12-27,Gujarat,354.72906803883205,280.762550409738,47.07091706251966,68.54842283350425,30.632254439510568,12,5
2025-12-28,Delhi,306.7372093299344,117.23589024493764,24.38406752955362,76.97162605370565,30.260824615172794,12,6
2025-12-29,Maharashtra,358.43241439136085,95.67418530651135,58.15563010321493,69.21022433611935,24.184382550701248,12,0
2025-12-30,Delhi,255.34238659043467,404.7574016261559,33.16609794410051,59.12942343067662,30.000112398482468,12,1
2025-12-31,Delhi,276.3042584365147,243.72786321293643,47.03383903889655,42.414706408956164,18.444268675785672,12,2
2026-01-01,Delhi,321.20051344507226,390.1991628998524,55.13878514949954,34.83263707616556,40.39129467005664,1,3
2026-01-02,Punjab,86.74429917553032,68.36636413331466,31.955877087626554,67.9637367908332,17.081071750554017,1,4
2026-01-03,Karnataka,317.7418635618207,97.49551491549559,41.061342333678475,37.36117554635686,15.817645387222147,1,5
2026-01-04,Punjab,320.41204685426146,88.43238530385679,74.18940259103972,42.93110788090964,30.474406539097714,1,6
2026-01-05,Delhi,319.3007429516405,232.7832302514468,99.00729157785445,51.37185106586284,42.405655683746886,1,0
2026-01-06,Karnataka,128.60887823517476,455.92619259203735,71.0558307388479,45.741785087445336,30.43791274251293,1,1
